,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
244,64,Private,11.912003552753541,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,60,<=50K
245,30,Private,11.908508573223942,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
246,51,Self-emp-not-inc,12.501127472311367,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,<=50K
247,35,Private,12.513630871986745,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
248,29,Private,12.387368676652388,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,<=50K
249,34,Private,12.205397417615107,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,<=50K
250,41,Private,11.742702962920479,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,<=50K
251,35,Private,11.123269727593826,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K
252,26,Private,11.658911475843587,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K
253,54,Private,12.056887948109253,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K
254,52,Local-gov,12.62824408909852,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
255,50,Self-emp-not-inc,11.561820385557278,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,<=50K
256,31,Private,12.581260660154062,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K
257,38,Federal-gov,12.424886838683154,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
258,30,Private,11.339999629816637,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
259,34,Local-gov,11.566854781995309,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
260,31,Private,11.993906125554538,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,57,<=50K
261,52,Private,12.184011068727655,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,<=50K
262,54,Private,13.613089553827427,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
263,38,Private,11.98413461728095,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,44,<=50K
264,39,Private,11.82101292419866,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K
265,29,Private,12.406864242774319,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K
266,45,Private,12.13904569749162,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
267,34,Private,12.49052952262626,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,<=50K
268,38,Private,11.94737315755843,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
269,39,Private,12.657173742272846,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
270,61,Private,12.09928889533216,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,20,<=50K
271,43,Private,11.670253947373018,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
272,35,Private,10.60002896616409,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K
273,46,Private,12.661673044465166,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K
274,38,Private,10.475314197859518,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K
275,42,Self-emp-not-inc,11.702206084552653,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,<=50K
276,34,Private,11.414375041240952,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,10,<=50K
277,29,Private,12.220365021196768,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K
278,32,Private,12.47210325764676,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,30,<=50K
279,60,Private,11.75261143290375,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,34,<=50K
280,49,Local-gov,11.582749990537037,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
281,53,Local-gov,11.813792729475248,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,45,<=50K
282,56,Private,12.21514635463899,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K
283,48,Private,12.932083839709291,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
284,32,Federal-gov,11.905906301173227,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,<=50K
285,42,Self-emp-not-inc,12.047791781555993,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
286,32,Private,11.54111439732948,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,<=50K
287,28,Local-gov,12.07404298188888,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,<=50K
288,26,Private,10.516969037677818,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K
289,59,Private,12.043453711032065,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K
290,47,Self-emp-not-inc,12.24725297584049,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,<=50K
291,26,?,11.788873967542807,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,40,<=50K
292,41,Private,10.623544398402931,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,<=50K
293,36,Private,12.121276993825457,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,40,<=50K
294,45,Private,12.787005319855027,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,55,<=50K
295,30,Private,10.78975197290331,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K
296,36,Private,11.589117692126093,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
297,34,Self-emp-inc,12.199118521562841,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K
298,53,Private,12.555827702179734,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K
299,51,Private,12.259333752503924,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,45,<=50K
300,47,Self-emp-not-inc,12.782627019330217,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K
301,19,?,12.39510910680576,HS-grad,9,Never-married,?,Unmarried,White,Male,40,<=50K
302,30,Private,10.962180217202993,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,42,<=50K
303,20,Private,12.663111342073176,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,40,<=50K
304,42,Federal-gov,11.220980988031995,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,60,<=50K
305,31,Private,13.026972994383812,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K
306,33,Private,12.216255622586441,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K
307,25,Private,11.704396702149287,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,30,<=50K
308,20,Private,11.897371205854318,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,<=50K
309,23,Private,12.273525665387238,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,40,<=50K
310,55,?,11.72304861759203,HS-grad,9,Separated,?,Not-in-family,Black,Female,40,<=50K
311,41,Self-emp-not-inc,12.534599112251334,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,50,<=50K
312,54,Self-emp-not-inc,12.204781812763917,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,35,<=50K
313,25,Private,12.8435036070812,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,50,<=50K
314,19,Private,12.485184347045974,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K
315,24,Private,12.255005656639353,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,37,<=50K
316,56,Federal-gov,11.033049261848173,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,65,<=50K
317,21,Local-gov,11.541930715972299,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,<=50K
318,34,Private,12.251514352726707,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,<=50K
319,19,Private,12.198342847468233,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K
320,21,?,10.597958856058204,Some-college,10,Never-married,?,Not-in-family,White,Male,45,<=50K
321,48,Private,11.445470695711634,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,40,<=50K
322,34,Private,12.071340532329133,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,40,<=50K
323,31,Private,12.153515394791498,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,<=50K
324,36,Private,12.604338568244966,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,40,<=50K
325,27,Private,11.735700948555822,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,<=50K
326,27,Private,11.664435518553645,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,<=50K
327,35,Private,12.139505401258061,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,65,<=50K
328,31,Self-emp-not-inc,11.993782482536503,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,60,<=50K
329,27,Federal-gov,13.059862246044633,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,<=50K
330,28,Local-gov,12.62793917856117,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K
331,42,Private,12.077875571524917,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,46,<=50K
332,44,Private,12.781924483991897,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,45,<=50K
333,41,Private,10.895942712037812,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,56,<=50K
334,28,Private,12.126618098189766,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,35,<=50K
335,41,Federal-gov,12.131440689967274,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K
336,35,Private,10.907715898976086,10th,6,Widowed,Other-service,Not-in-family,Black,Female,40,<=50K
337,58,Private,11.744870172237507,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,45,<=50K
338,40,Private,11.8436239225052,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,48,<=50K
339,31,Private,12.12435812448845,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,60,<=50K
340,30,Private,12.241931946230684,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,<=50K
341,32,Private,12.203719879946577,Some-college,10,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,40,<=50K
342,25,Private,11.617816870613156,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K
343,34,Private,12.196547424305102,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,<=50K
344,56,Private,10.452389003554346,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K
345,45,Private,11.519424301710059,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,40,<=50K
346,50,Private,11.556961488959839,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,<=50K
347,27,Private,11.796644695726744,10th,6,Never-married,Sales,Other-relative,White,Male,40,<=50K
348,51,Private,11.472759505212103,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
349,40,Private,12.243267269087886,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,60,>50K
350,41,Private,13.006689865138059,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,>50K
351,49,Private,12.169289359436606,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
352,37,Private,10.019669306825538,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K
353,36,Self-emp-inc,11.592605029792303,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,>50K
354,35,Private,12.202832401605221,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,>50K
355,29,Self-emp-inc,12.471240668099615,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,25,>50K
356,50,Private,11.80532638612195,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K
357,46,Private,11.767629696924804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
358,44,Self-emp-not-inc,12.098253554495678,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
359,42,Local-gov,11.619562165957037,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
360,38,Federal-gov,12.73175042792351,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
361,45,Private,12.169595365719902,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K
362,43,Local-gov,11.900423460194485,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
363,47,Self-emp-inc,11.844162593724095,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
364,58,Self-emp-inc,12.765434115415216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
365,48,Private,12.711331805241803,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K
366,42,Local-gov,12.410269842841569,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,>50K
367,55,Private,11.941358121364784,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
368,51,Private,12.440765249061249,10th,6,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
369,32,Private,12.59672863798463,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,>50K
370,45,Local-gov,11.985880983101847,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
371,56,Private,12.169771665803841,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,44,>50K
372,38,Private,12.366923684872146,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K
373,45,Private,10.413342705547674,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,50,>50K
374,49,Private,11.53102075323932,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K
375,36,Private,12.12058556076211,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
376,49,Private,12.128338105320752,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
377,30,Private,12.662360770796218,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,>50K
378,42,Self-emp-inc,11.726737613855551,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
379,55,Private,10.370549358860943,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
380,34,Private,12.10676046840655,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
381,54,Private,11.388257532712496,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
382,42,Self-emp-not-inc,12.68785352490424,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,>50K
383,25,Local-gov,11.41565436381571,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
384,55,Self-emp-inc,11.839311290051144,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
385,58,State-gov,12.175969044912941,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
386,62,Private,12.29229621227879,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K
387,43,Self-emp-inc,12.306700479697387,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
388,57,Local-gov,12.067574654032457,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,>50K
389,42,Self-emp-inc,12.532700152865035,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
390,63,Self-emp-not-inc,10.463731714431846,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,32,>50K
391,47,Self-emp-not-inc,12.272183367611888,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
392,37,Private,11.504358876304103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
393,40,Private,12.252708109046159,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,>50K
394,43,Private,11.681055124841096,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
395,43,State-gov,10.414273175502098,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,>50K
396,41,Self-emp-not-inc,12.208943520621856,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
397,32,Private,12.227711820633655,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K
398,47,Private,12.153098992762505,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,>50K
399,39,Federal-gov,12.073871795912016,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,>50K
400,53,Private,12.174174258593455,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
401,34,Private,12.153515394791498,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
402,36,Private,10.397482328890645,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K
403,47,Local-gov,12.560458471436265,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,41,>50K
404,52,Private,10.076642221505265,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K
405,40,Self-emp-not-inc,12.559215860248727,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,60,>50K
406,42,Self-emp-inc,11.77626617563585,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K
407,51,Private,11.538749144979686,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,40,>50K
408,55,Private,12.246792234807192,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,20,>50K
409,38,Private,11.62177986988231,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99,>50K
410,52,Private,11.84705209566461,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K
411,60,Federal-gov,12.017517701481557,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K
412,55,Private,11.73453984770189,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K
413,47,Local-gov,10.30293458831873,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,>50K
